signal,time_s,value
"Mech_RPM",66810,377.446
"Mech_RPM",66810,376.418
"Mech_RPM",66810,376.418
"Mech_RPM",66810,376.418
"Mech_RPM",66810,375.514
"Mech_RPM",66810,375.514
"Mech_RPM",66810,374.431
"Mech_RPM",66810,374.431
"Mech_RPM",66810,373.463
"Mech_RPM",66810.1,372.275
"Mech_RPM",66810.1,372.275
"Mech_RPM",66810.1,371.246
"Mech_RPM",66810.1,371.246
"Mech_RPM",66810.1,371.246
"Mech_RPM",66810.1,370.332
"Mech_RPM",66810.1,369.165
"Mech_RPM",66810.1,369.165
"Mech_RPM",66810.1,368.042
"Mech_RPM",66810.1,368.042
"Mech_RPM",66810.1,368.042
"Mech_RPM",66810.2,367.025
"Mech_RPM",66810.2,365.872
"Mech_RPM",66810.2,365.872
"Mech_RPM",66810.2,365.872
"Mech_RPM",66810.2,364.815
"Mech_RPM",66810.2,364.815
"Mech_RPM",66810.2,363.685
"Mech_RPM",66810.2,363.685
"Mech_RPM",66810.2,362.526
"Mech_RPM",66810.2,362.526
"Mech_RPM",66810.3,361.432
"Mech_RPM",66810.3,361.432
"Mech_RPM",66810.3,360.474
"Mech_RPM",66810.3,359.119
"Mech_RPM",66810.3,359.119
"Mech_RPM",66810.3,357.926
"Mech_RPM",66810.3,357.926
"Mech_RPM",66810.3,357.926
"Mech_RPM",66810.3,356.778
"Mech_RPM",66810.4,356.778
"Mech_RPM",66810.4,355.611
"Mech_RPM",66810.4,355.611
"Mech_RPM",66810.4,354.54
"Mech_RPM",66810.4,354.54
"Mech_RPM",66810.4,353.2
"Mech_RPM",66810.4,353.2
"Mech_RPM",66810.4,351.927
"Mech_RPM",66810.4,351.927
"Mech_RPM",66810.4,350.607
"Mech_RPM",66810.5,350.607
"Mech_RPM",66810.5,349.46
"Mech_RPM",66810.5,348.085
"Mech_RPM",66810.5,348.085
"Mech_RPM",66810.5,348.085
"Mech_RPM",66810.5,347.009
"Mech_RPM",66810.5,345.715
"Mech_RPM",66810.5,345.715
"Mech_RPM",66810.5,345.715
"Mech_RPM",66810.5,344.54
"Mech_RPM",66810.6,343.16
"Mech_RPM",66810.6,343.16
"Mech_RPM",66810.6,342.036
"Mech_RPM",66810.6,342.036
"Mech_RPM",66810.6,340.779
"Mech_RPM",66810.6,340.779
"Mech_RPM",66810.6,340.779
"Mech_RPM",66810.6,339.598
"Mech_RPM",66810.6,338.161
"Mech_RPM",66810.6,338.161
"Mech_RPM",66810.7,336.897
"Mech_RPM",66810.7,336.897
"Mech_RPM",66810.7,336.897
"Mech_RPM",66810.7,335.639
"Mech_RPM",66810.7,335.639
"Mech_RPM",66810.7,334.374
"Mech_RPM",66810.7,333.009
"Mech_RPM",66810.7,333.009
"Mech_RPM",66810.7,331.672
"Mech_RPM",66810.7,331.672
"Mech_RPM",66810.8,330.372
"Mech_RPM",66810.8,330.372
"Mech_RPM",66810.8,330.372
"Mech_RPM",66810.8,329.025
"Mech_RPM",66810.8,329.025
"Mech_RPM",66810.8,327.726
"Mech_RPM",66810.8,327.726
"Mech_RPM",66810.8,326.473
"Mech_RPM",66810.8,326.473
"Mech_RPM",66810.8,325.058
"Mech_RPM",66810.9,325.058
"Mech_RPM",66810.9,323.786
"Mech_RPM",66810.9,323.786
"Mech_RPM",66810.9,322.425
"Mech_RPM",66810.9,322.425
"Mech_RPM",66810.9,321.07
"Mech_RPM",66810.9,319.691
"Mech_RPM",66810.9,319.691
"Mech_RPM",66810.9,319.691
"Mech_RPM",66810.9,318.422
"Mech_RPM",66811,317.033
"Mech_RPM",66811,317.033
"Mech_RPM",66811,317.033
"Mech_RPM",66811,315.661
"Mech_RPM",66811,315.661
"Mech_RPM",66811,314.275
"Mech_RPM",66811,314.275
"Mech_RPM",66811,312.979
"Mech_RPM",66811,311.5
"Mech_RPM",66811,311.5
"Mech_RPM",66811.1,311.5
"Mech_RPM",66811.1,310.239
"Mech_RPM",66811.1,308.795
"Mech_RPM",66811.1,308.795
"Mech_RPM",66811.1,307.4
"Mech_RPM",66811.1,307.4
"Mech_RPM",66811.1,307.4
"Mech_RPM",66811.1,306.117
"Mech_RPM",66811.1,304.609
"Mech_RPM",66811.1,304.609
"Mech_RPM",66811.1,304.609
"Mech_RPM",66811.2,303.308
"Mech_RPM",66811.2,301.888
"Mech_RPM",66811.2,301.888
"Mech_RPM",66811.2,301.888
"Mech_RPM",66811.2,300.59
"Mech_RPM",66811.2,299.141
"Mech_RPM",66811.2,299.141
"Mech_RPM",66811.2,299.141
"Mech_RPM",66811.2,297.824
"Mech_RPM",66811.2,297.824
"Mech_RPM",66811.3,296.389
"Mech_RPM",66811.3,296.389
"Mech_RPM",66811.3,295.013
"Mech_RPM",66811.3,295.013
"Mech_RPM",66811.3,293.665
"Mech_RPM",66811.3,293.665
"Mech_RPM",66811.3,292.323
"Mech_RPM",66811.3,292.323
"Mech_RPM",66811.3,290.945
"Mech_RPM",66811.4,289.428
"Mech_RPM",66811.4,289.428
"Mech_RPM",66811.4,289.428
"Mech_RPM",66811.4,287.983
"Mech_RPM",66811.4,287.983
"Mech_RPM",66811.4,286.557
"Mech_RPM",66811.4,286.557
"Mech_RPM",66811.4,285.097
"Mech_RPM",66811.4,283.655
"Mech_RPM",66811.4,283.655
"Mech_RPM",66811.5,283.655
"Mech_RPM",66811.5,282.378
"Mech_RPM",66811.5,282.378
"Mech_RPM",66811.5,280.949
"Mech_RPM",66811.5,279.549
"Mech_RPM",66811.5,279.549
"Mech_RPM",66811.5,278.114
"Mech_RPM",66811.5,278.114
"Mech_RPM",66811.5,278.114
"Mech_RPM",66811.5,276.76
"Mech_RPM",66811.5,275.308
"Mech_RPM",66811.6,275.308
"Mech_RPM",66811.6,275.308
"Mech_RPM",66811.6,273.979
"Mech_RPM",66811.6,273.979
"Mech_RPM",66811.6,272.635
"Mech_RPM",66811.6,272.635
"Mech_RPM",66811.6,271.255
"Mech_RPM",66811.6,271.255
"Mech_RPM",66811.6,269.799
"Mech_RPM",66811.6,269.799
"Mech_RPM",66811.7,268.32
"Mech_RPM",66811.7,266.88
"Mech_RPM",66811.7,266.88
"Mech_RPM",66811.7,265.439
"Mech_RPM",66811.7,265.439
"Mech_RPM",66811.7,265.439
"Mech_RPM",66811.7,264.078
"Mech_RPM",66811.7,264.078
"Mech_RPM",66811.7,262.661
"Mech_RPM",66811.8,262.661
"Mech_RPM",66811.8,261.324
"Mech_RPM",66811.8,261.324
"Mech_RPM",66811.8,259.91
"Mech_RPM",66811.8,258.389
"Mech_RPM",66811.8,258.389
"Mech_RPM",66811.8,258.389
"Mech_RPM",66811.8,256.951
"Mech_RPM",66811.8,256.951
"Mech_RPM",66811.8,255.582
"Mech_RPM",66811.9,254.158
"Mech_RPM",66811.9,254.158
"Mech_RPM",66811.9,254.158
"Mech_RPM",66811.9,252.794
"Mech_RPM",66811.9,251.311
"Mech_RPM",66811.9,251.311
"Mech_RPM",66811.9,251.311
"Mech_RPM",66811.9,249.962
"Mech_RPM",66811.9,249.962
"Mech_RPM",66811.9,248.608
"Mech_RPM",66812,248.608
"Mech_RPM",66812,247.251
"Mech_RPM",66812,247.251
"Mech_RPM",66812,245.806
"Mech_RPM",66812,244.358
"Mech_RPM",66812,244.358
"Mech_RPM",66812,242.95
"Mech_RPM",66812,242.95
"Mech_RPM",66812,242.95
"Mech_RPM",66812,241.643
"Mech_RPM",66812.1,240.206
"Mech_RPM",66812.1,240.206
"Mech_RPM",66812.1,240.206
"Mech_RPM",66812.1,238.871
"Mech_RPM",66812.1,238.871
"Mech_RPM",66812.1,237.635
"Mech_RPM",66812.1,237.635
"Mech_RPM",66812.1,236.174
"Mech_RPM",66812.1,234.763
"Mech_RPM",66812.1,234.763
"Mech_RPM",66812.1,233.308
"Mech_RPM",66812.2,233.308
"Mech_RPM",66812.2,231.975
"Mech_RPM",66812.2,231.975
"Mech_RPM",66812.2,231.975
"Mech_RPM",66812.2,230.71
"Mech_RPM",66812.2,230.71
"Mech_RPM",66812.2,229.231
"Mech_RPM",66812.2,227.772
"Mech_RPM",66812.2,227.772
"Mech_RPM",66812.2,227.772
"Mech_RPM",66812.3,226.414
"Mech_RPM",66812.3,226.414
"Mech_RPM",66812.3,225.032
